Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Year
2,u,604000.0,SP,22/05/2016,2.6,3121.0,2.0,2.0,2.0,0.0,75.0,2009.0,Yarra City Council,-37.8189,145.0131,Northern Metropolitan,14949.0,2016
4,h,1645000.0,S,22/08/2016,2.6,3121.0,4.0,2.0,1.0,249.0,214.0,1970.0,Yarra City Council,-37.8147,145.0084,Northern Metropolitan,14949.0,2016
1,u,306000.0,S,22/08/2016,2.6,3121.0,1.0,1.0,1.0,0.0,40.0,1965.0,Yarra City Council,-37.8242,145.0026,Northern Metropolitan,14949.0,2016
3,h,1270000.0,S,22/08/2016,2.6,3121.0,2.0,1.0,1.0,181.0,102.0,1900.0,Yarra City Council,-37.8203,145.0092,Northern Metropolitan,14949.0,2016
3,h,1850000.0,S,22/08/2016,2.6,3121.0,2.0,2.0,1.0,203.0,112.0,1900.0,Yarra City Council,-37.8214,145.0132,Northern Metropolitan,14949.0,2016
3,h,1650000.0,S,23/04/2016,2.6,3121.0,3.0,2.0,1.0,312.0,141.0,1920.0,Yarra City Council,-37.8217,145.007,Northern Metropolitan,14949.0,2016
3,h,1320000.0,S,24/09/2016,2.6,3121.0,3.0,2.0,2.0,171.0,118.0,1890.0,Yarra City Council,-37.8166,144.9987,Northern Metropolitan,14949.0,2016
3,h,1651000.0,S,24/09/2016,2.6,3121.0,3.0,2.0,1.0,192.0,111.0,1900.0,Yarra City Council,-37.8212,144.9985,Northern Metropolitan,14949.0,2016
4,h,1800000.0,PI,24/09/2016,2.6,3121.0,4.0,2.0,0.0,288.0,193.0,1900.0,Yarra City Council,-37.8268,145.0129,Northern Metropolitan,14949.0,2016
3,u,791500.0,S,24/09/2016,2.6,3121.0,3.0,2.0,2.0,0.0,104.0,2005.0,Yarra City Council,-37.8189,145.0131,Northern Metropolitan,14949.0,2016
3,h,1600000.0,S,24/09/2016,2.6,3121.0,3.0,2.0,2.0,80.0,144.0,1850.0,Yarra City Council,-37.8233,144.9947,Northern Metropolitan,14949.0,2016
2,t,1200000.0,SP,25/02/2017,2.6,3121.0,2.0,2.0,1.0,170.0,89.0,1940.0,Yarra City Council,-37.8229,144.9931,Northern Metropolitan,14949.0,2017
3,h,1555000.0,S,25/02/2017,2.6,3121.0,3.0,2.0,1.0,189.0,164.0,1900.0,Yarra City Council,-37.82,144.9987,Northern Metropolitan,14949.0,2017
3,t,1582000.0,S,25/02/2017,2.6,3121.0,3.0,3.0,2.0,119.0,184.0,2005.0,Yarra City Council,-37.8278,144.9984,Northern Metropolitan,14949.0,2017
3,h,2055000.0,SP,26/07/2016,2.6,3121.0,3.0,1.0,1.0,331.0,121.0,1960.0,Yarra City Council,-37.8263,145.0085,Northern Metropolitan,14949.0,2016
3,h,1345000.0,S,27/06/2016,2.6,3121.0,3.0,1.0,1.0,209.0,128.0,1900.0,Yarra City Council,-37.8206,144.9913,Northern Metropolitan,14949.0,2016
1,u,410000.0,PI,27/06/2016,2.6,3121.0,1.0,1.0,1.0,0.0,60.0,2008.0,Yarra City Council,-37.822,145.0104,Northern Metropolitan,14949.0,2016
2,u,696000.0,S,27/06/2016,2.6,3121.0,2.0,2.0,1.0,0.0,68.0,2008.0,Yarra City Council,-37.822,145.0104,Northern Metropolitan,14949.0,2016
3,h,1350000.0,VB,27/11/2016,2.6,3121.0,3.0,2.0,2.0,133.0,174.0,2000.0,Yarra City Council,-37.8183,145.0079,Northern Metropolitan,14949.0,2016
2,u,807000.0,S,27/11/2016,2.6,3121.0,2.0,2.0,2.0,0.0,106.0,2000.0,Yarra City Council,-37.8128,145.0139,Northern Metropolitan,14949.0,2016
1,u,385000.0,VB,27/11/2016,2.6,3121.0,1.0,1.0,1.0,0.0,50.0,2005.0,Yarra City Council,-37.8331,144.9975,Northern Metropolitan,14949.0,2016
2,h,1150000.0,SP,27/11/2016,2.6,3121.0,2.0,1.0,0.0,156.0,80.0,1900.0,Yarra City Council,-37.8209,145.0052,Northern Metropolitan,14949.0,2016
4,h,1775000.0,S,27/11/2016,2.6,3121.0,4.0,1.0,0.0,434.0,144.0,1900.0,Yarra City Council,-37.8185,145.0061,Northern Metropolitan,14949.0,2016
3,h,1270000.0,S,27/11/2016,2.6,3121.0,3.0,1.0,1.0,152.0,92.0,1910.0,Yarra City Council,-37.8219,145.0096,Northern Metropolitan,14949.0,2016
2,h,827500.0,S,28/05/2016,2.6,3121.0,2.0,1.0,0.0,127.0,72.0,1900.0,Yarra City Council,-37.8251,145.0063,Northern Metropolitan,14949.0,2016
2,u,560000.0,SP,28/05/2016,2.6,3121.0,2.0,2.0,1.0,0.0,70.0,2004.0,Yarra City Council,-37.8189,145.0131,Northern Metropolitan,14949.0,2016
2,u,790000.0,PI,28/08/2016,2.6,3121.0,2.0,2.0,1.0,0.0,91.0,2013.0,Yarra City Council,-37.8198,145.005,Northern Metropolitan,14949.0,2016
4,h,1212500.0,S,30/07/2016,2.6,3121.0,4.0,3.0,2.0,108.0,108.0,2010.0,Yarra City Council,-37.8129,145.0013,Northern Metropolitan,14949.0,2016
2,h,1125000.0,S,30/07/2016,2.6,3121.0,2.0,1.0,0.0,103.0,74.0,1900.0,Yarra City Council,-37.8199,144.9911,Northern Metropolitan,14949.0,2016
3,h,1520000.0,S,30/07/2016,2.6,3121.0,3.0,1.0,2.0,248.0,100.0,1900.0,Yarra City Council,-37.8185,144.9935,Northern Metropolitan,14949.0,2016
5,h,1101500.0,S,3/09/2016,11.4,3084.0,4.0,2.0,1.0,629.0,207.0,1960.0,Banyule City Council,-37.7395,145.0773,Eastern Metropolitan,3540.0,2016
4,h,1020000.0,PI,7/05/2016,11.4,3084.0,4.0,2.0,2.0,843.0,181.0,1940.0,Banyule City Council,-37.7348,145.0656,Eastern Metropolitan,3540.0,2016
3,u,560000.0,VB,7/05/2016,11.4,3084.0,3.0,1.0,1.0,213.0,112.0,2000.0,Banyule City Council,-37.7386,145.0733,Eastern Metropolitan,3540.0,2016
3,h,1050000.0,SP,7/05/2016,11.4,3084.0,3.0,1.0,2.0,1016.0,205.0,1950.0,Banyule City Council,-37.7299,145.0656,Eastern Metropolitan,3540.0,2016
2,t,531000.0,S,10/09/2016,11.4,3084.0,2.0,1.0,1.0,83.0,89.0,1990.0,Banyule City Council,-37.747,145.07,Eastern Metropolitan,3540.0,2016
3,h,620000.0,VB,10/12/2016,11.4,3084.0,3.0,1.0,0.0,454.0,134.0,1940.0,Banyule City Council,-37.7449,145.072,Eastern Metropolitan,3540.0,2016
3,h,780000.0,S,11/02/2017,11.4,3084.0,3.0,1.0,2.0,627.0,154.0,1970.0,Banyule City Council,-37.7367,145.0797,Eastern Metropolitan,3540.0,2017
4,h,821000.0,SP,14/05/2016,11.4,3084.0,3.0,1.0,2.0,403.0,148.0,1950.0,Banyule City Council,-37.7437,145.0633,Eastern Metropolitan,3540.0,2016
4,h,915000.0,SP,14/05/2016,11.4,3084.0,4.0,3.0,2.0,0.0,185.0,2008.0,Banyule City Council,-37.7449,145.0596,Eastern Metropolitan,3540.0,2016
4,h,890000.0,VB,14/05/2016,11.4,3084.0,4.0,3.0,2.0,583.0,182.0,1970.0,Banyule City Council,-37.733,145.0694,Eastern Metropolitan,3540.0,2016
2,h,430000.0,S,16/04/2016,11.4,3084.0,2.0,1.0,1.0,164.0,83.0,1980.0,Banyule City Council,-37.7362,145.079,Eastern Metropolitan,3540.0,2016
3,h,1012000.0,S,17/09/2016,11.4,3084.0,3.0,2.0,1.0,323.0,142.0,2015.0,Banyule City Council,-37.7359,145.0614,Eastern Metropolitan,3540.0,2016
3,h,1020000.0,SP,17/09/2016,11.4,3084.0,3.0,1.0,2.0,927.0,141.0,1960.0,Banyule City Council,-37.7342,145.0658,Eastern Metropolitan,3540.0,2016
4,h,1270000.0,S,22/05/2016,11.4,3084.0,4.0,2.0,4.0,604.0,230.0,1950.0,Banyule City Council,-37.7435,145.0686,Eastern Metropolitan,3540.0,2016
3,h,515000.0,S,24/09/2016,11.4,3084.0,3.0,2.0,1.0,606.0,99.0,1955.0,Banyule City Council,-37.7347,145.0783,Eastern Metropolitan,3540.0,2016
3,h,867000.0,SP,25/02/2017,11.4,3084.0,3.0,1.0,1.0,355.0,51.0,1960.0,Banyule City Council,-37.7352,145.0713,Eastern Metropolitan,3540.0,2017
3,h,945000.0,S,26/07/2016,11.4,3084.0,3.0,1.0,1.0,625.0,135.0,1960.0,Banyule City Council,-37.7412,145.0642,Eastern Metropolitan,3540.0,2016
2,u,618000.0,S,27/11/2016,11.4,3084.0,2.0,1.0,1.0,151.0,96.0,1980.0,Banyule City Council,-37.7458,145.0609,Eastern Metropolitan,3540.0,2016
3,u,601000.0,S,28/05/2016,11.4,3084.0,3.0,2.0,1.0,217.0,142.0,2006.0,Banyule City Council,-37.7388,145.0742,Eastern Metropolitan,3540.0,2016
3,h,908000.0,S,30/07/2016,11.4,3084.0,3.0,1.0,2.0,692.0,125.0,1950.0,Banyule City Council,-37.7345,145.0753,Eastern Metropolitan,3540.0,2016
3,h,1145000.0,S,3/09/2016,6.6,3011.0,3.0,1.0,1.0,350.0,116.0,1890.0,Maribyrnong City Council,-37.8094,144.8869,Western Metropolitan,2417.0,2016
3,h,970000.0,S,3/12/2016,6.6,3011.0,3.0,1.0,0.0,137.0,98.0,1890.0,Maribyrnong City Council,-37.8078,144.8972,Western Metropolitan,2417.0,2016
3,h,1325000.0,VB,4/06/2016,6.6,3011.0,3.0,3.0,2.0,227.0,211.0,2015.0,Maribyrnong City Council,-37.8033,144.8897,Western Metropolitan,2417.0,2016
2,u,450000.0,S,6/08/2016,6.6,3011.0,2.0,1.0,2.0,0.0,65.0,1970.0,Maribyrnong City Council,-37.8087,144.8978,Western Metropolitan,2417.0,2016
3,h,1330000.0,S,7/11/2016,6.6,3011.0,3.0,3.0,2.0,168.0,187.0,2012.0,Maribyrnong City Council,-37.8066,144.887,Western Metropolitan,2417.0,2016
3,h,1075000.0,SP,8/10/2016,6.6,3011.0,3.0,2.0,1.0,306.0,140.0,1900.0,Maribyrnong City Council,-37.8038,144.8896,Western Metropolitan,2417.0,2016
3,h,1350000.0,PI,8/10/2016,6.6,3011.0,3.0,3.0,2.0,227.0,211.0,2015.0,Maribyrnong City Council,-37.8033,144.8897,Western Metropolitan,2417.0,2016
4,h,1201000.0,S,10/12/2016,6.6,3011.0,4.0,2.0,1.0,299.0,158.0,1910.0,Maribyrnong City Council,-37.8087,144.8952,Western Metropolitan,2417.0,2016
3,h,990000.0,S,12/11/2016,6.6,3011.0,3.0,1.0,0.0,371.0,134.0,1910.0,Maribyrnong City Council,-37.8066,144.8853,Western Metropolitan,2417.0,2016
2,t,720000.0,SP,14/05/2016,6.6,3011.0,2.0,1.0,1.0,126.0,127.0,2011.0,Maribyrnong City Council,-37.8045,144.8898,Western Metropolitan,2417.0,2016
3,h,880000.0,SP,15/10/2016,6.6,3011.0,3.0,1.0,0.0,216.0,125.0,1890.0,Maribyrnong City Council,-37.8052,144.8941,Western Metropolitan,2417.0,2016
3,h,920000.0,PI,16/04/2016,6.6,3011.0,3.0,2.0,2.0,0.0,132.0,2000.0,Maribyrnong City Council,-37.8057,144.8857,Western Metropolitan,2417.0,2016
3,h,1395000.0,SP,16/04/2016,6.6,3011.0,3.0,1.0,2.0,467.0,155.0,1946.0,Maribyrnong City Council,-37.8093,144.8941,Western Metropolitan,2417.0,2016
3,h,965000.0,S,16/04/2016,6.6,3011.0,3.0,1.0,0.0,217.0,104.0,1910.0,Maribyrnong City Council,-37.8037,144.8874,Western Metropolitan,2417.0,2016
3,h,920000.0,VB,16/07/2016,6.6,3011.0,3.0,2.0,1.0,309.0,149.0,1910.0,Maribyrnong City Council,-37.807,144.898,Western Metropolitan,2417.0,2016
3,h,875000.0,S,16/07/2016,6.6,3011.0,3.0,2.0,2.0,193.0,154.0,2000.0,Maribyrnong City Council,-37.8065,144.8866,Western Metropolitan,2417.0,2016
2,h,822500.0,SP,17/09/2016,6.6,3011.0,2.0,2.0,1.0,228.0,111.0,1930.0,Maribyrnong City Council,-37.8034,144.8855,Western Metropolitan,2417.0,2016
3,h,1080000.0,VB,18/03/2017,6.6,3011.0,3.0,1.0,0.0,234.0,111.0,1900.0,Maribyrnong City Council,-37.8051,144.8858,Western Metropolitan,2417.0,2017
5,h,1275000.0,SP,18/03/2017,6.6,3011.0,5.0,3.0,1.0,386.0,218.0,1890.0,Maribyrnong City Council,-37.8078,144.8846,Western Metropolitan,2417.0,2017
2,h,955000.0,SP,19/11/2016,6.6,3011.0,2.0,1.0,0.0,148.0,72.0,1912.0,Maribyrnong City Council,-37.8084,144.8907,Western Metropolitan,2417.0,2016
4,h,1455000.0,SP,19/11/2016,6.6,3011.0,4.0,2.0,3.0,571.0,198.0,1920.0,Maribyrnong City Council,-37.809,144.8865,Western Metropolitan,2417.0,2016
2,u,533000.0,S,22/08/2016,6.6,3011.0,2.0,1.0,1.0,0.0,62.0,2012.0,Maribyrnong City Council,-37.8042,144.892,Western Metropolitan,2417.0,2016
4,h,970000.0,VB,23/04/2016,6.6,3011.0,2.0,2.0,1.0,149.0,127.0,1920.0,Maribyrnong City Council,-37.8047,144.8948,Western Metropolitan,2417.0,2016
2,u,355000.0,S,24/09/2016,6.6,3011.0,2.0,1.0,1.0,0.0,71.0,1975.0,Maribyrnong City Council,-37.8066,144.8971,Western Metropolitan,2417.0,2016
3,h,1032000.0,SP,25/02/2017,6.6,3011.0,3.0,1.0,0.0,224.0,136.0,1900.0,Maribyrnong City Council,-37.8067,144.8934,Western Metropolitan,2417.0,2017
4,h,1270000.0,S,28/05/2016,6.6,3011.0,3.0,1.0,1.0,352.0,150.0,1890.0,Maribyrnong City Council,-37.8059,144.8899,Western Metropolitan,2417.0,2016
2,h,815000.0,S,30/07/2016,6.6,3011.0,2.0,1.0,0.0,172.0,81.0,1900.0,Maribyrnong City Council,-37.81,144.8896,Western Metropolitan,2417.0,2016
2,u,593000.0,S,3/09/2016,2.1,3205.0,2.0,2.0,1.0,0.0,83.0,2012.0,Port Phillip City Council,-37.8341,144.9713,Southern Metropolitan,5943.0,2016
3,h,1600000.0,SP,3/09/2016,2.1,3205.0,3.0,2.0,1.0,88.0,93.0,1890.0,Port Phillip City Council,-37.8363,144.9628,Southern Metropolitan,5943.0,2016
4,h,1620000.0,S,3/12/2016,2.1,3205.0,4.0,2.0,0.0,163.0,153.0,1890.0,Port Phillip City Council,-37.8355,144.951,Southern Metropolitan,5943.0,2016
3,h,1270000.0,S,4/03/2017,2.1,3205.0,3.0,1.0,0.0,149.0,104.0,1900.0,Port Phillip City Council,-37.8374,144.9495,Southern Metropolitan,5943.0,2017
3,h,2633000.0,S,4/03/2017,2.1,3205.0,3.0,1.0,0.0,276.0,119.0,1900.0,Port Phillip City Council,-37.838,144.9489,Southern Metropolitan,5943.0,2017
3,h,1405000.0,PI,4/06/2016,2.1,3205.0,3.0,1.0,1.0,181.0,117.0,1880.0,Port Phillip City Council,-37.8365,144.9631,Southern Metropolitan,5943.0,2016
4,h,2260000.0,PI,7/05/2016,2.1,3205.0,5.0,3.0,0.0,190.0,232.0,1856.0,Port Phillip City Council,-37.8377,144.9653,Southern Metropolitan,5943.0,2016
3,h,1595000.0,SP,7/05/2016,2.1,3205.0,3.0,2.0,0.0,171.0,126.0,1890.0,Port Phillip City Council,-37.8391,144.9501,Southern Metropolitan,5943.0,2016
2,u,595000.0,S,7/11/2016,2.1,3205.0,2.0,1.0,1.0,0.0,76.0,2004.0,Port Phillip City Council,-37.8369,144.968,Southern Metropolitan,5943.0,2016
2,u,490000.0,S,7/11/2016,2.1,3205.0,2.0,1.0,1.0,0.0,56.0,2013.0,Port Phillip City Council,-37.8341,144.9713,Southern Metropolitan,5943.0,2016
3,h,1250000.0,S,8/10/2016,2.1,3205.0,3.0,2.0,0.0,224.0,113.0,1890.0,Port Phillip City Council,-37.8329,144.9529,Southern Metropolitan,5943.0,2016
4,h,2180000.0,S,10/12/2016,2.1,3205.0,4.0,3.0,1.0,200.0,153.0,1860.0,Port Phillip City Council,-37.836,144.965,Southern Metropolitan,5943.0,2016
2,h,930000.0,SP,11/02/2017,2.1,3205.0,2.0,1.0,0.0,115.0,76.0,1900.0,Port Phillip City Council,-37.8345,144.9685,Southern Metropolitan,5943.0,2017
3,h,1200000.0,VB,13/08/2016,2.1,3205.0,3.0,2.0,0.0,113.0,120.0,1910.0,Port Phillip City Council,-37.8346,144.9688,Southern Metropolitan,5943.0,2016
3,h,2000000.0,S,15/10/2016,2.1,3205.0,3.0,2.0,1.0,161.0,141.0,1890.0,Port Phillip City Council,-37.8383,144.9499,Southern Metropolitan,5943.0,2016
2,h,2000000.0,PI,16/04/2016,2.1,3205.0,2.0,2.0,1.0,141.0,150.0,1900.0,Port Phillip City Council,-37.8389,144.9612,Southern Metropolitan,5943.0,2016
2,u,1050000.0,VB,17/09/2016,2.1,3205.0,2.0,2.0,2.0,0.0,122.0,2001.0,Port Phillip City Council,-37.8372,144.9672,Southern Metropolitan,5943.0,2016
3,h,1250000.0,VB,17/09/2016,2.1,3205.0,3.0,2.0,1.0,108.0,125.0,1890.0,Port Phillip City Council,-37.8363,144.9509,Southern Metropolitan,5943.0,2016
3,h,1650000.0,VB,17/09/2016,2.1,3205.0,3.0,2.0,0.0,204.0,195.0,1890.0,Port Phillip City Council,-37.8357,144.9531,Southern Metropolitan,5943.0,2016
2,u,561000.0,S,18/03/2017,2.1,3205.0,2.0,1.0,1.0,0.0,78.0,2001.0,Port Phillip City Council,-37.8308,144.9694,Southern Metropolitan,5943.0,2017
3,h,1825000.0,S,18/06/2016,2.1,3205.0,3.0,2.0,2.0,151.0,153.0,1900.0,Port Phillip City Council,-37.8383,144.9632,Southern Metropolitan,5943.0,2016
2,h,1200000.0,VB,18/06/2016,2.1,3205.0,2.0,2.0,1.0,131.0,79.0,1890.0,Port Phillip City Council,-37.839,144.948,Southern Metropolitan,5943.0,2016
3,h,1390000.0,PI,22/05/2016,2.1,3205.0,3.0,2.0,1.0,138.0,138.0,1998.0,Port Phillip City Council,-37.8351,144.9675,Southern Metropolitan,5943.0,2016
4,h,1615000.0,S,22/05/2016,2.1,3205.0,4.0,3.0,2.0,577.0,220.0,2009.0,Port Phillip City Council,-37.8357,144.9502,Southern Metropolitan,5943.0,2016
3,h,2300000.0,S,24/09/2016,2.1,3205.0,3.0,2.0,2.0,0.0,260.0,1877.0,Port Phillip City Council,-37.8352,144.952,Southern Metropolitan,5943.0,2016
3,u,742000.0,SP,27/11/2016,2.1,3205.0,3.0,2.0,2.0,0.0,90.0,2003.0,Port Phillip City Council,-37.8319,144.9682,Southern Metropolitan,5943.0,2016
3,h,2075000.0,S,27/11/2016,2.1,3205.0,3.0,2.0,0.0,141.0,163.0,1890.0,Port Phillip City Council,-37.8333,144.9576,Southern Metropolitan,5943.0,2016
2,u,722000.0,SP,3/09/2016,3.3,3141.0,2.0,1.0,1.0,0.0,86.0,2003.0,Melbourne City Council,-37.8393,144.9886,Southern Metropolitan,14887.0,2016
2,u,850000.0,PI,3/12/2016,3.3,3141.0,2.0,2.0,2.0,0.0,86.0,2014.0,Melbourne City Council,-37.8411,144.9944,Southern Metropolitan,14887.0,2016
3,u,1230000.0,S,3/12/2016,3.3,3141.0,3.0,2.0,2.0,0.0,138.0,1998.0,Melbourne City Council,-37.8453,144.9849,Southern Metropolitan,14887.0,2016
2,u,535000.0,S,4/03/2017,3.3,3141.0,2.0,1.0,1.0,0.0,64.0,1970.0,Melbourne City Council,-37.8374,144.9918,Southern Metropolitan,14887.0,2017
2,u,990000.0,SA,4/03/2017,3.3,3141.0,2.0,2.0,2.0,0.0,38.0,2015.0,Melbourne City Council,-37.8379,144.9913,Southern Metropolitan,14887.0,2017
2,u,695000.0,PI,4/03/2017,3.3,3141.0,2.0,1.0,0.0,0.0,79.0,1930.0,Melbourne City Council,-37.8361,144.9842,Southern Metropolitan,14887.0,2017
2,u,775000.0,SP,4/06/2016,3.3,3141.0,2.0,1.0,1.0,0.0,103.0,2000.0,Melbourne City Council,-37.8394,144.9886,Southern Metropolitan,14887.0,2016
2,u,572000.0,SP,4/06/2016,3.3,3141.0,2.0,1.0,1.0,0.0,73.0,1960.0,Melbourne City Council,-37.8368,144.9857,Southern Metropolitan,14887.0,2016
3,t,1460000.0,PI,4/06/2016,3.3,3141.0,2.0,2.0,1.0,181.0,148.0,1990.0,Melbourne City Council,-37.8334,144.9867,Southern Metropolitan,14887.0,2016
2,u,623500.0,SP,7/05/2016,3.3,3141.0,2.0,1.0,1.0,0.0,75.0,1970.0,Melbourne City Council,-37.8426,144.993,Southern Metropolitan,14887.0,2016
1,u,409000.0,S,7/05/2016,3.3,3141.0,1.0,1.0,1.0,0.0,45.0,1970.0,Melbourne City Council,-37.8414,144.991,Southern Metropolitan,14887.0,2016
3,t,1250000.0,S,7/11/2016,3.3,3141.0,3.0,2.0,1.0,80.0,118.0,2003.0,Melbourne City Council,-37.8416,144.9923,Southern Metropolitan,14887.0,2016
2,u,659000.0,SP,7/11/2016,3.3,3141.0,2.0,1.0,1.0,0.0,77.0,1940.0,Melbourne City Council,-37.8314,144.9877,Southern Metropolitan,14887.0,2016
2,u,780000.0,PI,8/10/2016,3.3,3141.0,2.0,1.0,1.0,0.0,75.0,1960.0,Melbourne City Council,-37.8343,144.9899,Southern Metropolitan,14887.0,2016
2,h,1455000.0,S,8/10/2016,3.3,3141.0,2.0,1.0,0.0,225.0,94.0,1890.0,Melbourne City Council,-37.8421,144.9876,Southern Metropolitan,14887.0,2016
1,u,360500.0,S,8/10/2016,3.3,3141.0,1.0,1.0,1.0,0.0,44.0,1960.0,Melbourne City Council,-37.8404,145.0045,Southern Metropolitan,14887.0,2016
2,u,1300000.0,PI,8/10/2016,3.3,3141.0,2.0,2.0,2.0,0.0,107.0,1986.0,Melbourne City Council,-37.8376,144.9847,Southern Metropolitan,14887.0,2016
2,u,1300000.0,PI,8/10/2016,3.3,3141.0,2.0,2.0,1.0,0.0,107.0,1980.0,Melbourne City Council,-37.8376,144.9847,Southern Metropolitan,14887.0,2016
1,u,380000.0,S,10/12/2016,3.3,3141.0,1.0,1.0,1.0,0.0,41.0,1980.0,Melbourne City Council,-37.8415,144.991,Southern Metropolitan,14887.0,2016
4,h,5700000.0,S,12/11/2016,3.3,3141.0,4.0,2.0,0.0,292.0,272.0,1880.0,Melbourne City Council,-37.8377,144.9894,Southern Metropolitan,14887.0,2016
1,u,515000.0,SP,12/11/2016,3.3,3141.0,1.0,1.0,1.0,0.0,44.0,1970.0,Melbourne City Council,-37.8375,145.0012,Southern Metropolitan,14887.0,2016
3,h,2695000.0,PI,12/11/2016,3.3,3141.0,3.0,2.0,1.0,215.0,200.0,1910.0,Melbourne City Council,-37.8361,144.9831,Southern Metropolitan,14887.0,2016
1,u,310000.0,PI,12/11/2016,3.3,3141.0,1.0,1.0,1.0,0.0,40.0,1950.0,Melbourne City Council,-37.8444,145.0037,Southern Metropolitan,14887.0,2016
2,u,627500.0,S,13/08/2016,3.3,3141.0,2.0,1.0,1.0,0.0,85.0,1970.0,Melbourne City Council,-37.8407,145.004,Southern Metropolitan,14887.0,2016
1,u,425000.0,PI,13/08/2016,3.3,3141.0,1.0,1.0,1.0,0.0,56.0,2007.0,Melbourne City Council,-37.837,144.9931,Southern Metropolitan,14887.0,2016
1,u,330000.0,VB,14/05/2016,3.3,3141.0,1.0,1.0,1.0,0.0,47.0,1970.0,Melbourne City Council,-37.8437,144.9904,Southern Metropolitan,14887.0,2016
2,u,693000.0,S,15/10/2016,3.3,3141.0,2.0,1.0,1.0,2122.0,64.0,1960.0,Melbourne City Council,-37.8383,145.0014,Southern Metropolitan,14887.0,2016
3,h,2285000.0,S,15/10/2016,3.3,3141.0,3.0,2.0,2.0,221.0,135.0,1890.0,Melbourne City Council,-37.8416,144.9959,Southern Metropolitan,14887.0,2016
3,h,3000000.0,VB,15/10/2016,3.3,3141.0,3.0,3.0,2.0,191.0,175.0,1890.0,Melbourne City Council,-37.836,144.9824,Southern Metropolitan,14887.0,2016
2,u,515000.0,VB,16/04/2016,3.3,3141.0,2.0,1.0,1.0,734.0,65.0,2013.0,Melbourne City Council,-37.8433,144.9962,Southern Metropolitan,14887.0,2016
2,u,600000.0,S,17/09/2016,3.3,3141.0,2.0,1.0,2.0,0.0,72.0,1970.0,Melbourne City Council,-37.8336,144.9882,Southern Metropolitan,14887.0,2016
4,h,2600000.0,PI,18/03/2017,3.3,3141.0,4.0,2.0,2.0,141.0,127.0,1880.0,Melbourne City Council,-37.8366,144.9827,Southern Metropolitan,14887.0,2017
1,u,320000.0,VB,18/03/2017,3.3,3141.0,1.0,1.0,0.0,0.0,47.0,1970.0,Melbourne City Council,-37.8437,144.9904,Southern Metropolitan,14887.0,2017
1,u,400000.0,S,18/06/2016,3.3,3141.0,1.0,1.0,1.0,0.0,45.0,1960.0,Melbourne City Council,-37.8355,144.9884,Southern Metropolitan,14887.0,2016
3,h,1810000.0,S,18/06/2016,3.3,3141.0,3.0,1.0,1.0,211.0,18.0,1906.0,Melbourne City Council,-37.8442,144.9928,Southern Metropolitan,14887.0,2016
1,u,567500.0,S,19/11/2016,3.3,3141.0,1.0,1.0,1.0,0.0,56.0,1970.0,Melbourne City Council,-37.8368,144.9848,Southern Metropolitan,14887.0,2016
1,u,540000.0,S,22/05/2016,3.3,3141.0,1.0,1.0,1.0,480.0,53.0,1930.0,Melbourne City Council,-37.8356,144.9767,Southern Metropolitan,14887.0,2016
3,t,2010000.0,VB,22/05/2016,3.3,3141.0,3.0,2.0,1.0,163.0,207.0,2016.0,Melbourne City Council,-37.8425,144.9877,Southern Metropolitan,14887.0,2016
3,h,1945000.0,S,22/05/2016,3.3,3141.0,3.0,2.0,1.0,194.0,148.0,1890.0,Melbourne City Council,-37.8395,144.9898,Southern Metropolitan,14887.0,2016
3,h,906000.0,S,22/05/2016,3.3,3141.0,3.0,1.0,0.0,154.0,88.0,1920.0,Melbourne City Council,-37.8395,144.9868,Southern Metropolitan,14887.0,2016
1,u,367000.0,S,22/05/2016,3.3,3141.0,1.0,1.0,0.0,0.0,42.0,1950.0,Melbourne City Council,-37.8406,145.0035,Southern Metropolitan,14887.0,2016
2,h,1130000.0,S,22/08/2016,3.3,3141.0,2.0,1.0,1.0,132.0,77.0,1900.0,Melbourne City Council,-37.8446,144.9896,Southern Metropolitan,14887.0,2016
2,u,500000.0,VB,22/08/2016,3.3,3141.0,2.0,1.0,1.0,0.0,73.0,1980.0,Melbourne City Council,-37.835,145.0002,Southern Metropolitan,14887.0,2016
1,u,310000.0,SP,23/04/2016,3.3,3141.0,1.0,1.0,1.0,0.0,37.0,1970.0,Melbourne City Council,-37.8319,144.9876,Southern Metropolitan,14887.0,2016
2,h,1100000.0,VB,24/09/2016,3.3,3141.0,2.0,1.0,0.0,176.0,81.0,1930.0,Melbourne City Council,-37.8436,144.9925,Southern Metropolitan,14887.0,2016
1,u,410000.0,S,24/09/2016,3.3,3141.0,1.0,1.0,0.0,0.0,48.0,1960.0,Melbourne City Council,-37.8427,145.0006,Southern Metropolitan,14887.0,2016
3,h,1125000.0,PI,24/09/2016,3.3,3141.0,2.0,1.0,0.0,146.0,89.0,1910.0,Melbourne City Council,-37.8454,144.9888,Southern Metropolitan,14887.0,2016
2,u,840000.0,S,25/02/2017,3.3,3141.0,2.0,2.0,1.0,0.0,92.0,2002.0,Melbourne City Council,-37.8361,144.9966,Southern Metropolitan,14887.0,2017
